SubscribeID,Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Subscribe Duration,Country,Age,Gender,Device
1,Basic,13,6/28/2022,2/7/2023,224,Brazil,27,Male,Tablet
2,Standard,12,6/28/2022,2/7/2023,224,Mexico,28,Female,Laptop
2,Standard,10,6/29/2022,3/7/2023,251,Spain,30,Male,Smartphone
1,Basic,10,6/29/2022,6/30/2023,366,Italy,33,Female,Smartphone
3,Premium,15,6/26/2022,1/7/2023,195,Spain,51,Female,Tablet
1,Basic,11,6/26/2022,3/7/2023,254,Spain,51,Male,Tablet
2,Standard,10,6/26/2022,2/7/2023,226,United States,50,Female,Smartphone
3,Premium,14,6/24/2022,6/30/2023,371,Canada,46,Female,Tablet
1,Basic,14,6/25/2022,2/7/2023,227,United States,31,Male,Smart TV
3,Premium,12,6/20/2022,3/7/2023,260,United States,46,Female,Smartphone
1,Basic,15,6/21/2022,2/7/2023,231,Canada,41,Male,Smart TV
2,Standard,12,6/20/2022,2/7/2023,232,United Kingdom,36,Male,Smartphone
2,Standard,10,6/22/2022,2/7/2023,230,Australia,45,Female,Tablet
1,Basic,10,6/24/2022,3/7/2023,256,Germany,36,Male,Smartphone
3,Premium,15,6/30/2022,2/7/2023,222,France,28,Male,Smartphone
1,Basic,13,3/7/2022,2/7/2023,337,Brazil,45,Female,Smartphone
2,Standard,10,4/7/2022,2/7/2023,306,Mexico,39,Female,Smartphone
3,Premium,13,8/7/2022,2/7/2023,184,Spain,51,Female,Laptop
1,Basic,10,7/19/2022,1/7/2023,172,Italy,37,Male,Laptop
3,Premium,11,7/21/2022,1/7/2023,170,Spain,33,Female,Tablet
1,Basic,15,7/27/2022,3/7/2023,223,Spain,32,Female,Smartphone
2,Standard,14,2/8/2022,1/7/2023,333,United States,49,Female,Tablet
2,Standard,10,9/8/2022,3/7/2023,180,Canada,37,Female,Smart TV
1,Basic,15,8/21/2022,1/7/2023,139,United States,39,Male,Tablet
3,Premium,14,8/29/2022,4/7/2023,221,United States,37,Male,Smart TV
1,Basic,15,8/31/2022,1/7/2023,129,Canada,36,Female,Smart TV
2,Standard,10,2/9/2022,3/7/2023,391,United Kingdom,34,Male,Laptop
3,Premium,13,4/9/2022,1/7/2023,273,Australia,51,Female,Smartphone
1,Basic,13,5/9/2022,4/7/2023,333,Germany,41,Female,Tablet
3,Premium,13,10/9/2022,1/7/2023,90,France,51,Male,Smart TV
1,Basic,15,9/13/2022,3/7/2023,175,Brazil,31,Female,Tablet
2,Standard,13,9/20/2022,1/7/2023,109,Mexico,44,Male,Laptop
2,Standard,15,1/10/2022,3/7/2023,421,Spain,50,Male,Smart TV
1,Basic,14,3/10/2022,1/7/2023,303,Italy,33,Male,Laptop
3,Premium,11,6/10/2022,4/7/2023,301,Spain,44,Female,Laptop
1,Basic,15,8/10/2022,1/7/2023,150,Spain,42,Female,Tablet
2,Standard,13,9/10/2022,3/7/2023,178,United States,35,Male,Smart TV
3,Premium,12,10/10/2022,2/7/2023,120,Canada,48,Male,Smartphone
1,Basic,13,10/10/2022,4/7/2023,179,United States,51,Female,Smartphone
1,Basic,15,12/10/2022,1/7/2023,28,United States,44,Female,Smart TV
1,Basic,11,10/14/2022,2/7/2023,116,Canada,37,Female,Smartphone
2,Standard,15,10/15/2022,2/7/2023,115,United Kingdom,35,Female,Laptop
3,Premium,11,10/17/2022,3/7/2023,141,Australia,32,Male,Laptop
1,Basic,15,10/19/2022,2/7/2023,111,Germany,46,Female,Tablet
1,Basic,14,10/25/2022,2/7/2023,105,France,39,Female,Laptop
3,Premium,11,10/26/2022,2/7/2023,104,Brazil,33,Female,Tablet
2,Standard,10,5/11/2022,3/7/2023,300,Mexico,42,Male,Tablet
2,Standard,14,7/11/2022,3/7/2023,239,Spain,37,Female,Smartphone
1,Basic,14,8/11/2022,3/7/2023,208,Italy,27,Female,Smart TV
3,Premium,14,9/11/2022,2/7/2023,149,Spain,34,Female,Laptop
2,Standard,13,6/11/2022,3/7/2023,269,Spain,51,Male,Laptop
1,Basic,12,4/11/2022,3/7/2023,330,United States,42,Male,Laptop
2,Standard,13,3/11/2022,5/7/2023,422,Canada,46,Female,Smart TV
3,Premium,13,10/23/2022,2/7/2023,107,United States,36,Male,Laptop
1,Basic,14,10/24/2022,4/7/2023,165,United States,46,Male,Smartphone
3,Premium,13,10/23/2022,4/7/2023,166,Canada,51,Male,Smart TV
2,Standard,12,10/21/2022,4/7/2023,168,United Kingdom,45,Female,Smartphone
1,Basic,14,11/9/2022,2/7/2023,90,Australia,33,Male,Smartphone
2,Standard,10,9/9/2022,3/7/2023,179,Germany,31,Female,Smart TV
3,Premium,12,8/22/2022,3/7/2023,197,France,48,Female,Smart TV
1,Basic,13,8/21/2022,4/7/2023,229,Brazil,47,Female,Laptop
2,Standard,13,8/15/2022,1/7/2023,145,Mexico,43,Male,Smart TV
3,Premium,14,8/14/2022,3/7/2023,205,Spain,39,Male,Tablet
1,Basic,11,9/8/2022,3/7/2023,180,Italy,46,Male,Smart TV
3,Premium,12,4/8/2022,4/7/2023,364,Spain,46,Female,Smartphone
1,Basic,11,7/27/2022,1/7/2023,164,Spain,40,Female,Tablet
2,Standard,12,11/7/2022,2/7/2023,92,United States,38,Male,Smartphone
2,Standard,13,9/7/2022,3/7/2023,181,Canada,48,Female,Tablet
1,Basic,15,1/7/2022,3/7/2023,424,United States,38,Male,Tablet
3,Premium,12,6/30/2022,1/7/2023,191,United States,43,Male,Laptop
1,Basic,11,6/29/2022,2/7/2023,223,Canada,29,Male,Smartphone
2,Standard,15,6/29/2022,3/7/2023,251,United Kingdom,32,Female,Laptop
3,Premium,10,6/30/2022,3/7/2023,250,Australia,32,Female,Laptop
1,Basic,10,6/30/2022,6/30/2023,365,Germany,49,Female,Laptop
3,Premium,14,6/26/2022,2/7/2023,226,France,51,Female,Laptop
1,Basic,14,6/27/2022,3/7/2023,253,Brazil,32,Male,Smart TV
2,Standard,12,6/25/2022,2/7/2023,227,Mexico,35,Female,Smart TV
2,Standard,15,6/25/2022,1/7/2023,196,Spain,41,Male,Laptop
1,Basic,12,6/20/2022,3/7/2023,260,Italy,43,Female,Smart TV
3,Premium,12,6/21/2022,3/7/2023,259,Spain,41,Male,Smartphone
1,Basic,10,6/21/2022,2/7/2023,231,Spain,51,Male,Smart TV
2,Standard,13,6/22/2022,3/7/2023,258,United States,47,Female,Smart TV
3,Premium,15,6/23/2022,2/7/2023,229,Canada,39,Male,Smart TV
1,Basic,15,6/27/2022,3/7/2023,253,United States,51,Male,Smartphone
3,Premium,13,2/7/2022,2/7/2023,365,United States,39,Female,Tablet
1,Basic,12,3/7/2022,2/7/2023,337,Canada,45,Male,Tablet
2,Standard,13,5/7/2022,2/7/2023,276,United Kingdom,42,Male,Laptop
2,Standard,13,7/15/2022,2/7/2023,207,Australia,48,Male,Smartphone
1,Basic,11,7/20/2022,2/7/2023,202,Germany,33,Male,Smart TV
3,Premium,14,7/27/2022,2/7/2023,195,France,47,Female,Smartphone
1,Basic,11,7/29/2022,4/7/2023,252,Brazil,51,Female,Smart TV
2,Standard,11,3/8/2022,1/7/2023,305,Mexico,27,Male,Smartphone
3,Premium,11,8/18/2022,4/7/2023,232,Spain,44,Female,Laptop
1,Basic,12,8/23/2022,2/7/2023,168,Italy,41,Male,Laptop
3,Premium,11,8/27/2022,5/7/2023,253,Spain,37,Male,Smart TV
1,Basic,15,1/9/2022,2/7/2023,394,Spain,48,Male,Tablet
2,Standard,12,3/9/2022,4/7/2023,394,United States,30,Male,Smart TV
2,Standard,14,5/9/2022,2/7/2023,274,Canada,44,Female,Smartphone
1,Basic,14,9/9/2022,4/7/2023,210,United States,34,Female,Smart TV
3,Premium,15,11/9/2022,1/7/2023,59,United States,40,Female,Laptop
1,Basic,14,9/17/2022,4/7/2023,202,Canada,28,Female,Smartphone
2,Standard,15,9/19/2022,2/7/2023,141,United Kingdom,44,Female,Tablet
3,Premium,13,9/28/2022,3/7/2023,160,Australia,38,Female,Laptop
1,Basic,14,6/10/2022,2/7/2023,242,Germany,49,Male,Smart TV
3,Premium,13,7/10/2022,5/7/2023,301,France,32,Female,Smart TV
1,Basic,14,9/10/2022,1/7/2023,119,Brazil,47,Female,Smart TV
2,Standard,10,10/10/2022,3/7/2023,148,Mexico,44,Male,Tablet
2,Standard,12,11/10/2022,3/7/2023,117,Spain,33,Male,Smartphone
1,Basic,15,12/10/2022,4/7/2023,118,Italy,32,Male,Laptop
3,Premium,12,10/13/2022,1/7/2023,86,Spain,27,Female,Smartphone
1,Basic,11,10/14/2022,3/7/2023,144,Spain,37,Male,Laptop
2,Standard,14,10/16/2022,3/7/2023,142,United States,34,Male,Tablet
3,Premium,15,10/19/2022,4/7/2023,170,Canada,40,Male,Smart TV
1,Basic,12,10/23/2022,2/7/2023,107,United States,45,Female,Smart TV
1,Basic,13,10/24/2022,3/7/2023,134,United States,29,Female,Tablet
1,Basic,14,10/25/2022,3/7/2023,133,Canada,35,Male,Smart TV
2,Standard,10,1/11/2022,4/7/2023,451,United Kingdom,38,Female,Laptop
3,Premium,11,2/11/2022,4/7/2023,420,Australia,48,Female,Smart TV
1,Basic,12,4/11/2022,6/7/2023,422,Germany,36,Male,Smartphone
1,Basic,10,6/11/2022,3/7/2023,269,France,41,Male,Smart TV
3,Premium,15,6/11/2022,3/7/2023,269,Brazil,27,Male,Smart TV
2,Standard,12,4/11/2022,4/7/2023,361,Mexico,41,Male,Smart TV
2,Standard,13,10/30/2022,5/7/2023,189,Spain,42,Male,Laptop
1,Basic,12,10/27/2022,3/7/2023,131,Italy,40,Female,Laptop
3,Premium,13,10/23/2022,4/7/2023,166,Spain,32,Male,Smart TV
2,Standard,12,10/23/2022,4/7/2023,166,Spain,33,Male,Smart TV
1,Basic,11,9/24/2022,4/7/2023,195,United States,34,Male,Smartphone
2,Standard,11,9/22/2022,2/7/2023,138,Canada,29,Male,Tablet
3,Premium,14,6/9/2022,3/7/2023,271,United States,50,Male,Smart TV
1,Basic,10,8/23/2022,4/7/2023,227,United States,29,Female,Laptop
3,Premium,13,8/21/2022,4/7/2023,229,Canada,40,Female,Tablet
2,Standard,10,8/16/2022,2/7/2023,175,United Kingdom,27,Male,Smart TV
1,Basic,10,9/8/2022,3/7/2023,180,Australia,51,Female,Smartphone
2,Standard,13,4/8/2022,3/7/2023,333,Germany,41,Female,Laptop
3,Premium,15,7/28/2022,4/7/2023,253,France,28,Female,Tablet
1,Basic,12,12/7/2022,1/7/2023,31,Brazil,42,Male,Laptop
2,Standard,13,11/7/2022,3/7/2023,120,Mexico,40,Male,Laptop
3,Premium,12,6/7/2022,4/7/2023,304,Spain,48,Female,Smartphone
1,Basic,13,1/7/2022,3/7/2023,424,Italy,28,Male,Smart TV
3,Premium,15,2/7/2022,1/7/2023,334,Spain,40,Male,Smart TV
1,Basic,15,6/30/2022,3/7/2023,250,Spain,33,Female,Tablet
2,Standard,12,6/30/2022,3/7/2023,250,United States,33,Male,Smartphone
2,Standard,15,6/30/2022,3/7/2023,250,Canada,47,Female,Smartphone
1,Basic,13,6/30/2022,1/7/2023,191,United States,50,Female,Smart TV
3,Premium,15,6/29/2022,3/7/2023,251,United States,38,Male,Smartphone
1,Basic,15,6/27/2022,4/7/2023,284,Canada,36,Female,Tablet
2,Standard,15,6/26/2022,3/7/2023,254,United Kingdom,38,Female,Tablet
3,Premium,12,6/24/2022,1/7/2023,197,Australia,49,Male,Smartphone
1,Basic,12,6/25/2022,3/7/2023,255,Germany,40,Female,Smart TV
3,Premium,13,6/24/2022,3/7/2023,256,France,51,Male,Tablet
1,Basic,11,6/22/2022,3/7/2023,258,Brazil,42,Female,Smartphone
2,Standard,13,6/23/2022,3/7/2023,257,Mexico,41,Female,Smartphone
2,Standard,12,6/25/2022,3/7/2023,255,Spain,48,Female,Smartphone
1,Basic,13,6/29/2022,3/7/2023,251,Italy,39,Female,Tablet
3,Premium,15,1/7/2022,2/7/2023,396,Spain,35,Female,Tablet
1,Basic,11,5/7/2022,2/7/2023,276,Spain,32,Female,Tablet
2,Standard,12,12/7/2022,4/7/2023,121,United States,28,Female,Smartphone
3,Premium,11,7/16/2022,2/7/2023,206,Canada,27,Male,Laptop
1,Basic,11,7/20/2022,4/7/2023,261,United States,30,Female,Laptop
3,Premium,14,7/28/2022,2/7/2023,194,United States,47,Female,Laptop
1,Basic,14,7/31/2022,5/7/2023,280,Canada,49,Female,Tablet
2,Standard,14,8/14/2022,2/7/2023,177,United Kingdom,43,Female,Smartphone
2,Standard,12,8/16/2022,4/7/2023,234,Australia,42,Male,Tablet
1,Basic,14,8/18/2022,3/7/2023,201,Germany,29,Female,Smartphone
3,Premium,15,8/27/2022,5/7/2023,253,France,35,Female,Smartphone
1,Basic,13,1/9/2022,2/7/2023,394,Brazil,41,Female,Smartphone
2,Standard,13,3/9/2022,5/7/2023,424,Mexico,47,Female,Smart TV
3,Premium,14,7/9/2022,3/7/2023,241,Spain,28,Female,Smart TV
1,Basic,10,8/9/2022,4/7/2023,241,Italy,44,Female,Smartphone
3,Premium,10,9/14/2022,3/7/2023,174,Spain,28,Female,Tablet
1,Basic,11,9/15/2022,5/7/2023,234,Spain,51,Male,Laptop
2,Standard,11,9/27/2022,2/7/2023,133,United States,48,Male,Laptop
2,Standard,14,9/30/2022,4/7/2023,189,Canada,49,Female,Tablet
1,Basic,10,2/10/2022,4/7/2023,421,United States,50,Male,Smart TV
3,Premium,13,3/10/2022,5/7/2023,423,United States,43,Male,Laptop
1,Basic,14,5/10/2022,1/7/2023,242,Canada,32,Male,Smart TV
2,Standard,15,10/10/2022,3/7/2023,148,United Kingdom,42,Female,Tablet
3,Premium,13,11/10/2022,3/7/2023,117,Australia,41,Female,Laptop
1,Basic,11,10/13/2022,4/7/2023,176,Germany,31,Male,Laptop
3,Premium,11,10/14/2022,2/7/2023,116,France,37,Female,Smart TV
1,Basic,12,10/16/2022,3/7/2023,142,Brazil,46,Male,Smart TV
2,Standard,14,10/18/2022,3/7/2023,140,Mexico,30,Female,Tablet
2,Standard,11,10/22/2022,5/7/2023,197,Spain,30,Female,Smart TV
1,Basic,10,10/24/2022,3/7/2023,134,Italy,34,Female,Tablet
3,Premium,15,10/25/2022,4/7/2023,164,Spain,47,Female,Laptop
1,Basic,14,10/29/2022,3/7/2023,129,Spain,41,Male,Tablet
2,Standard,13,2/11/2022,4/7/2023,420,United States,42,Female,Laptop
3,Premium,12,3/11/2022,5/7/2023,422,Canada,48,Female,Smartphone
1,Basic,11,4/11/2022,6/7/2023,422,United States,30,Female,Smart TV
1,Basic,13,5/11/2022,3/7/2023,300,United States,51,Male,Smartphone
1,Basic,13,5/11/2022,4/7/2023,331,Canada,27,Male,Smartphone
2,Standard,13,10/31/2022,4/7/2023,158,United Kingdom,38,Male,Tablet
3,Premium,12,10/27/2022,5/7/2023,192,Australia,29,Female,Smart TV
1,Basic,11,10/25/2022,3/7/2023,133,Germany,40,Female,Smartphone
1,Basic,12,10/26/2022,4/7/2023,163,France,31,Female,Laptop
3,Premium,11,9/30/2022,4/7/2023,189,Brazil,30,Male,Smartphone
2,Standard,13,9/27/2022,5/7/2023,222,Mexico,44,Male,Laptop
2,Standard,14,12/9/2022,3/7/2023,88,Spain,34,Female,Tablet
1,Basic,14,8/25/2022,4/7/2023,225,Italy,28,Female,Laptop
3,Premium,13,8/25/2022,4/7/2023,225,Spain,41,Female,Laptop
2,Standard,12,8/22/2022,5/7/2023,258,Spain,43,Male,Tablet
1,Basic,10,8/17/2022,2/7/2023,174,United States,33,Male,Laptop
2,Standard,12,9/8/2022,3/7/2023,180,Canada,32,Female,Tablet
3,Premium,10,6/8/2022,4/7/2023,303,United States,39,Male,Smart TV
1,Basic,15,7/17/2022,4/7/2023,264,United States,37,Male,Laptop
3,Premium,11,12/7/2022,2/7/2023,62,Canada,46,Male,Tablet
2,Standard,11,12/7/2022,3/7/2023,90,United Kingdom,39,Male,Smartphone
1,Basic,12,2/7/2022,4/7/2023,424,Australia,46,Female,Tablet
2,Standard,13,2/7/2022,3/7/2023,393,Germany,43,Male,Laptop
3,Premium,10,6/30/2022,2/7/2023,222,France,32,Female,Laptop
1,Basic,12,6/30/2022,4/7/2023,281,Brazil,30,Female,Smart TV
2,Standard,11,1/7/2022,4/7/2023,455,Mexico,40,Female,Tablet
3,Premium,11,6/30/2022,4/7/2023,281,Spain,51,Female,Smartphone
1,Basic,10,6/29/2022,2/7/2023,223,Italy,40,Female,Smartphone
3,Premium,12,6/30/2022,3/7/2023,250,Spain,28,Male,Smart TV
1,Basic,14,6/29/2022,4/7/2023,282,Spain,51,Female,Smartphone
2,Standard,14,6/26/2022,3/7/2023,254,United States,27,Male,Laptop
2,Standard,14,6/27/2022,1/7/2023,194,Canada,35,Male,Smart TV
1,Basic,11,6/24/2022,3/7/2023,256,United States,37,Male,Laptop
3,Premium,14,6/23/2022,4/7/2023,288,United States,51,Male,Smart TV
1,Basic,11,6/23/2022,3/7/2023,257,Canada,40,Male,Smart TV
2,Standard,14,6/25/2022,3/7/2023,255,United Kingdom,38,Male,Laptop
3,Premium,11,6/28/2022,3/7/2023,252,Australia,48,Female,Laptop
1,Basic,11,1/7/2022,3/7/2023,424,Germany,49,Male,Smartphone
3,Premium,15,2/7/2022,5/7/2023,454,France,33,Female,Laptop
1,Basic,10,6/7/2022,3/7/2023,273,Brazil,34,Female,Tablet
2,Standard,15,12/7/2022,6/7/2023,182,Mexico,39,Male,Tablet
2,Standard,13,7/17/2022,2/7/2023,205,Spain,37,Female,Tablet
1,Basic,15,7/23/2022,5/7/2023,288,Italy,44,Male,Laptop
3,Premium,15,7/29/2022,4/7/2023,252,Spain,35,Male,Tablet
1,Basic,11,6/8/2022,6/7/2023,364,Spain,31,Female,Laptop
2,Standard,10,9/8/2022,2/7/2023,152,United States,39,Male,Smart TV
3,Premium,13,8/14/2022,5/7/2023,266,Canada,38,Male,Tablet
1,Basic,11,8/20/2022,3/7/2023,199,United States,42,Male,Smartphone
3,Premium,12,8/28/2022,5/7/2023,252,United States,48,Female,Tablet
1,Basic,11,2/9/2022,3/7/2023,391,Canada,31,Male,Tablet
2,Standard,11,4/9/2022,5/7/2023,393,United Kingdom,42,Male,Smartphone
2,Standard,14,6/9/2022,3/7/2023,271,Australia,35,Male,Smartphone
1,Basic,10,9/14/2022,5/7/2023,235,Germany,39,Male,Laptop
3,Premium,13,9/15/2022,4/7/2023,204,France,50,Female,Tablet
1,Basic,11,9/16/2022,6/7/2023,264,Brazil,40,Male,Smartphone
2,Standard,10,9/28/2022,2/7/2023,132,Mexico,29,Male,Smartphone
3,Premium,10,2/10/2022,4/7/2023,421,Spain,48,Female,Smart TV
1,Basic,15,3/10/2022,4/7/2023,393,Italy,34,Male,Smartphone
3,Premium,10,5/10/2022,5/7/2023,362,Spain,48,Male,Smartphone
1,Basic,12,7/10/2022,2/7/2023,212,Spain,48,Male,Laptop
2,Standard,12,9/10/2022,4/7/2023,209,United States,35,Female,Tablet
2,Standard,11,11/10/2022,4/7/2023,148,Canada,29,Male,Laptop
1,Basic,14,10/13/2022,5/7/2023,206,United States,47,Female,Smart TV
3,Premium,12,10/15/2022,2/7/2023,115,United States,36,Male,Smartphone
1,Basic,12,10/17/2022,4/7/2023,172,Canada,40,Female,Smartphone
2,Standard,14,10/21/2022,4/7/2023,168,United Kingdom,51,Male,Tablet
3,Premium,12,10/23/2022,5/7/2023,196,Australia,37,Male,Smart TV
1,Basic,12,10/24/2022,6/7/2023,226,Germany,36,Male,Tablet
3,Premium,12,10/28/2022,4/7/2023,161,France,45,Male,Tablet
1,Basic,11,10/31/2022,4/7/2023,158,Brazil,31,Female,Tablet
2,Standard,14,3/11/2022,4/7/2023,392,Mexico,45,Female,Laptop
2,Standard,11,4/11/2022,5/7/2023,391,Spain,30,Male,Laptop
1,Basic,14,5/11/2022,6/7/2023,392,Italy,40,Female,Smartphone
3,Premium,14,6/11/2022,4/7/2023,300,Spain,44,Female,Smart TV
1,Basic,12,1/11/2022,5/7/2023,481,Spain,36,Female,Laptop
2,Standard,10,1/11/2022,5/7/2023,481,United States,36,Male,Tablet
3,Premium,11,10/29/2022,5/7/2023,190,Canada,32,Female,Smartphone
1,Basic,10,10/27/2022,3/7/2023,131,United States,46,Male,Smart TV
1,Basic,12,10/16/2022,4/7/2023,173,United States,39,Female,Smart TV
1,Basic,13,10/14/2022,4/7/2023,175,Canada,30,Male,Smart TV
2,Standard,13,9/14/2022,5/7/2023,235,United Kingdom,34,Male,Laptop
3,Premium,14,3/9/2022,3/7/2023,363,Australia,28,Male,Laptop
1,Basic,13,8/27/2022,4/7/2023,223,Germany,39,Female,Smartphone
1,Basic,12,8/27/2022,5/7/2023,253,France,34,Female,Laptop
3,Premium,13,8/21/2022,5/7/2023,259,Brazil,42,Male,Laptop
2,Standard,13,8/13/2022,2/7/2023,178,Mexico,29,Female,Tablet
2,Standard,13,12/8/2022,4/7/2023,120,Spain,29,Male,Tablet
1,Basic,12,7/24/2022,4/7/2023,257,Italy,30,Male,Tablet
3,Premium,11,7/24/2022,4/7/2023,257,Spain,51,Male,Smartphone
2,Standard,11,12/7/2022,2/7/2023,62,Spain,51,Male,Smart TV
1,Basic,13,9/7/2022,4/7/2023,212,United States,44,Male,Tablet
2,Standard,13,9/7/2022,5/7/2023,242,Canada,35,Male,Laptop
3,Premium,10,10/7/2022,4/7/2023,182,United States,39,Male,Smart TV
1,Basic,12,2/7/2022,2/7/2023,365,United States,41,Female,Laptop
3,Premium,13,2/7/2022,4/7/2023,424,Canada,44,Female,Laptop
2,Standard,11,1/7/2022,5/7/2023,485,United Kingdom,29,Male,Laptop
1,Basic,14,1/7/2022,4/7/2023,455,Australia,47,Male,Tablet
2,Standard,10,6/30/2022,2/7/2023,222,Germany,28,Female,Smartphone
3,Premium,15,6/29/2022,4/7/2023,282,France,45,Male,Laptop
1,Basic,11,6/26/2022,4/7/2023,285,Brazil,28,Female,Smartphone
2,Standard,14,6/27/2022,3/7/2023,253,Mexico,31,Female,Laptop
3,Premium,13,6/25/2022,3/7/2023,255,Spain,47,Female,Laptop
1,Basic,13,6/23/2022,4/7/2023,288,Italy,42,Female,Tablet
3,Premium,14,6/24/2022,4/7/2023,287,Spain,34,Female,Laptop
1,Basic,12,6/25/2022,5/7/2023,316,Spain,40,Female,Laptop
2,Standard,13,6/26/2022,4/7/2023,285,United States,42,Female,Laptop
2,Standard,14,6/27/2022,7/7/2023,375,Canada,33,Male,Smart TV
1,Basic,12,6/30/2022,3/7/2023,250,United States,30,Male,Laptop
3,Premium,14,3/7/2022,5/7/2023,426,United States,29,Male,Tablet
1,Basic,13,9/7/2022,4/7/2023,212,Canada,31,Male,Smart TV
2,Standard,14,7/17/2022,6/7/2023,325,United Kingdom,46,Female,Smart TV
3,Premium,11,7/22/2022,3/7/2023,228,Australia,46,Female,Smartphone
1,Basic,11,7/28/2022,5/7/2023,283,Germany,47,Male,Laptop
3,Premium,12,4/8/2022,4/7/2023,364,France,48,Female,Smart TV
1,Basic,13,8/8/2022,6/7/2023,303,Brazil,32,Female,Smart TV
2,Standard,13,8/13/2022,4/7/2023,237,Mexico,51,Female,Tablet
2,Standard,13,8/17/2022,5/7/2023,263,Spain,33,Male,Smart TV
1,Basic,15,8/20/2022,4/7/2023,230,Italy,43,Male,Smartphone
3,Premium,14,8/28/2022,6/7/2023,283,Spain,43,Female,Smart TV
1,Basic,13,8/29/2022,4/7/2023,221,Spain,42,Male,Smart TV
2,Standard,15,3/9/2022,5/7/2023,424,United States,30,Male,Smartphone
3,Premium,13,10/9/2022,3/7/2023,149,Canada,50,Male,Smartphone
1,Basic,11,9/13/2022,5/7/2023,236,United States,51,Female,Laptop
3,Premium,14,9/15/2022,4/7/2023,204,United States,36,Female,Tablet
1,Basic,13,9/25/2022,6/7/2023,255,Canada,41,Female,Tablet
2,Standard,10,1/10/2022,3/7/2023,421,United Kingdom,37,Male,Smart TV
2,Standard,11,2/10/2022,4/7/2023,421,Australia,30,Female,Tablet
1,Basic,11,5/10/2022,4/7/2023,332,Germany,50,Female,Tablet
3,Premium,14,6/10/2022,5/7/2023,331,France,41,Female,Smart TV
1,Basic,14,7/10/2022,3/7/2023,240,Brazil,29,Female,Laptop
2,Standard,12,10/10/2022,4/7/2023,179,Mexico,43,Male,Smart TV
3,Premium,12,12/10/2022,4/7/2023,118,Spain,31,Female,Smart TV
1,Basic,14,10/15/2022,6/7/2023,235,Italy,40,Male,Laptop
3,Premium,12,10/17/2022,5/7/2023,202,Spain,35,Female,Smart TV
1,Basic,13,10/21/2022,4/7/2023,168,Spain,39,Female,Laptop
2,Standard,14,10/23/2022,5/7/2023,196,United States,48,Male,Laptop
2,Standard,14,10/24/2022,5/7/2023,195,Canada,42,Female,Tablet
1,Basic,11,10/27/2022,6/7/2023,223,United States,48,Female,Smart TV
3,Premium,10,10/30/2022,7/7/2023,250,United States,33,Female,Smart TV
1,Basic,14,10/31/2022,4/7/2023,158,Canada,45,Female,Smart TV
2,Standard,14,3/11/2022,4/7/2023,392,United Kingdom,40,Female,Smart TV
3,Premium,15,5/11/2022,6/7/2023,392,Australia,38,Male,Tablet
1,Basic,14,6/11/2022,6/7/2023,361,Germany,31,Female,Tablet
3,Premium,14,1/11/2022,4/7/2023,451,France,33,Female,Smart TV
1,Basic,15,2/11/2022,5/7/2023,450,Brazil,27,Male,Laptop
2,Standard,13,2/11/2022,5/7/2023,450,Mexico,47,Male,Smartphone
2,Standard,15,1/11/2022,6/7/2023,512,Spain,41,Male,Tablet
1,Basic,11,10/17/2022,3/7/2023,141,Italy,32,Female,Smart TV
3,Premium,11,10/18/2022,5/7/2023,201,Spain,31,Male,Smart TV
1,Basic,13,9/28/2022,5/7/2023,221,Spain,43,Female,Tablet
2,Standard,15,9/23/2022,5/7/2023,226,United States,42,Female,Smart TV
3,Premium,15,9/22/2022,3/7/2023,166,Canada,46,Male,Smartphone
1,Basic,12,8/31/2022,4/7/2023,219,United States,27,Female,Smartphone
1,Basic,15,8/28/2022,5/7/2023,252,United States,48,Female,Smart TV
1,Basic,15,8/27/2022,5/7/2023,253,Canada,49,Male,Laptop
2,Standard,12,8/17/2022,3/7/2023,202,United Kingdom,43,Male,Smart TV
3,Premium,14,9/8/2022,4/7/2023,211,Australia,38,Male,Laptop
1,Basic,13,7/24/2022,5/7/2023,287,Germany,37,Male,Smartphone
1,Basic,12,7/16/2022,4/7/2023,265,France,39,Female,Smart TV
3,Premium,10,7/15/2022,3/7/2023,235,Brazil,40,Male,Tablet
2,Standard,12,12/7/2022,5/7/2023,151,Mexico,40,Male,Smart TV
2,Standard,12,12/7/2022,6/7/2023,182,Spain,48,Male,Laptop
1,Basic,13,9/7/2022,5/7/2023,242,Italy,43,Female,Smart TV
3,Premium,10,5/7/2022,2/7/2023,276,Spain,46,Male,Laptop
2,Standard,11,5/7/2022,5/7/2023,365,Spain,43,Male,Smartphone
1,Basic,10,3/7/2022,5/7/2023,426,United States,30,Female,Tablet
2,Standard,13,1/7/2022,4/7/2023,455,Canada,51,Female,Laptop
3,Premium,12,6/30/2022,3/7/2023,250,United States,30,Male,Smartphone
1,Basic,14,6/27/2022,4/7/2023,284,United States,47,Female,Smart TV
3,Premium,13,6/28/2022,4/7/2023,283,Canada,41,Male,Laptop
2,Standard,10,6/28/2022,5/7/2023,313,United Kingdom,45,Female,Smartphone
1,Basic,14,6/24/2022,4/7/2023,287,Australia,47,Female,Laptop
2,Standard,11,6/24/2022,5/7/2023,317,Germany,48,Female,Smart TV
3,Premium,11,6/25/2022,4/7/2023,286,France,51,Female,Tablet
1,Basic,10,6/26/2022,6/7/2023,346,Brazil,29,Male,Smart TV
2,Standard,13,6/27/2022,5/7/2023,314,Mexico,43,Female,Laptop
